year,playerID,name,gamesPlayed,scores,assists,goals,plusMinus,completions,completionPercentage,hockeyAssists,throwaways,stalls,drops,blocks,callahans,pulls,teams,pointsPlayed,oPointsPlayed,dPointsPlayed,minutesPlayed,possessions,oEfficiency,yardsTotal,yardsThrown,yardsReceived,hucksCompleted,huckPercentage
2014,crasmusse,Cassidy Rasmussen,14,4.07,2.36,1.71,2.0,22.07,86.55,1.5,2.57,0.07,0.29,0.79,0.0,3.07,SF,22.43,10.79,11.64,22.59,26.71,44.12,,,,,
2014,drowan,Dan Rowan,7,1.0,0.29,0.71,2.0,4.86,91.89,0.86,0.43,0.0,0.43,1.86,0.0,0.0,MAD,14.43,1.57,12.86,13.54,14.86,48.08,,,,,
2014,fchialvo,Federico Chialvo,10,2.8,1.4,1.4,2.0,6.5,85.53,0.8,0.9,0.0,0.4,0.5,0.0,9.0,SJ,20.2,3.7,16.5,18.33,17.8,47.19,,,,,
2014,gserednes,Geoff Serednesky,6,2.5,0.67,1.83,2.0,8.83,92.98,1.67,0.33,0.0,0.67,0.5,0.0,0.0,CHI,15.83,12.0,3.83,18.51,22.83,43.07,,,,,
2014,lweiss,Logan Weiss,4,2.0,1.5,0.5,2.0,15.25,96.83,0.75,0.5,0.0,0.0,0.5,0.0,0.5,MIN,16.0,2.0,14.0,11.6,11.25,66.67,,,,,
2014,nslovan,Nick Slovan,10,2.2,0.7,1.5,2.0,7.7,93.9,1.1,0.5,0.0,0.2,0.5,0.0,0.1,SF,17.5,9.1,8.4,16.8,20.4,42.16,,,,,
2014,thenry,Trevor Henry,14,1.71,0.79,0.93,2.0,5.93,94.32,0.43,0.36,0.0,0.14,0.79,0.0,0.0,TOR,15.86,4.5,11.36,15.67,16.43,46.52,,,,,
2014,unknown12,Rob S,1,3.0,3.0,0.0,2.0,11.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CHI,12.0,1.0,11.0,13.38,10.0,,,,,,
2014,fdaigle,Félix-Antoine Daigle,14,2.29,1.64,0.64,1.93,16.14,92.24,1.21,1.21,0.0,0.07,0.93,0.0,0.21,MTL,17.93,6.43,11.5,17.1,16.21,44.49,,,,,
2014,kgill,Kyle Gill,8,2.75,0.88,1.88,1.88,11.5,92.93,1.38,0.75,0.13,0.63,0.5,0.0,0.13,MIN,16.63,8.38,8.25,15.84,17.25,47.1,,,,,
2014,tannen,Tom Annen,16,3.06,2.38,0.69,1.88,27.75,93.47,1.94,1.38,0.0,0.38,0.56,0.0,0.13,MAD,16.25,13.44,2.81,19.01,24.56,48.6,,,,,
2014,durbino,Doug Urbino,14,1.79,0.57,1.21,1.86,3.79,80.3,0.14,0.71,0.0,0.14,0.93,0.0,9.86,ROC,19.36,5.0,14.36,19.74,18.57,20.38,,,,,
2014,mweber,Matt Weber,14,1.36,0.29,1.07,1.86,0.71,,0.07,0.29,0.0,0.14,0.93,0.0,0.0,MAD,13.79,1.57,12.21,12.6,11.36,38.36,,,,,
2014,nmostaghi,Nima Mostaghim,14,1.64,0.79,0.86,1.86,9.07,93.38,1.14,0.5,0.0,0.07,0.79,0.0,0.0,TOR,16.36,5.71,10.64,16.18,17.43,51.64,,,,,
2014,tnadon,Taylor Nadon,13,2.85,1.23,1.62,1.85,9.15,91.54,0.69,0.69,0.0,0.46,0.15,0.0,0.15,VAN,20.15,15.62,4.54,16.4,25.31,48.33,,,,,
2014,ahagen,Andrew Hagen,6,1.67,0.67,1.0,1.83,8.83,86.89,0.5,1.17,0.0,0.5,1.83,0.0,0.17,SF,17.33,8.83,8.5,18.38,22.5,40.0,,,,,
2014,szaccaro,Sonny Zaccaro,12,1.67,1.42,0.25,1.83,12.75,94.44,1.67,0.75,0.0,0.17,1.08,0.0,0.25,SJ,20.75,4.5,16.25,18.99,18.58,52.91,,,,,
2014,beverhart,Bill Everhart,16,2.13,1.19,0.94,1.81,14.88,94.44,1.44,0.75,0.0,0.06,0.5,0.0,0.0,MAD,18.81,6.38,12.44,20.71,21.69,43.8,,,,,
2014,asheehan,Andrew Sheehan,10,1.9,1.5,0.4,1.8,17.9,91.79,1.4,1.0,0.0,0.2,1.1,0.0,0.1,CHI,17.2,4.8,12.4,20.19,20.1,39.3,,,,,
2014,mford,Michael Ford,10,2.4,1.9,0.5,1.8,11.4,83.21,0.9,1.6,0.0,0.1,1.1,0.0,4.6,CIN,20.0,5.2,14.8,19.28,18.0,31.11,,,,,
2014,bkatz,Billy Katz,14,2.43,1.71,0.71,1.79,25.79,95.0,2.21,1.0,0.0,0.07,0.43,0.0,0.14,NY,19.5,15.0,4.5,20.75,26.71,46.52,,,,,
2014,dselwyn,Daniel Selwyn,14,1.64,1.43,0.21,1.79,14.21,94.76,1.0,0.71,0.0,0.14,1.0,0.0,9.5,DC,19.0,2.21,16.79,16.2,14.64,44.39,,,,,
2014,jpalumbo,Jonathan Palumbo,4,1.0,0.5,0.5,1.75,3.5,,1.0,0.25,0.0,0.0,1.0,0.0,0.0,PHI,8.75,0.0,8.75,8.5,6.25,44.0,,,,,
2014,nhanke,Neal Hanke,8,1.13,0.5,0.63,1.75,3.5,96.55,0.5,0.13,0.0,0.13,0.88,0.0,0.0,MIN,15.75,3.25,12.5,13.12,12.63,42.57,,,,,
2014,abrown,Andrew Brown,15,2.8,2.27,0.53,1.73,41.4,96.13,2.47,1.13,0.07,0.13,0.2,0.0,0.07,MAD,17.8,14.87,2.93,21.05,26.47,50.13,,,,,
2014,tcoolidge,Thomas Coolidge,15,2.27,0.93,1.33,1.73,14.8,94.07,1.73,0.8,0.0,0.4,0.67,0.0,0.0,MAD,14.8,10.8,4.0,16.74,20.4,49.02,,,,,
2014,rsturm,Ryan Sturm,10,2.1,0.9,1.2,1.7,3.9,76.47,0.4,1.0,0.0,0.7,1.3,0.0,0.0,SEA,18.5,2.5,16.0,18.33,18.8,29.79,,,,,
2014,skanner,Sam Kanner,10,2.5,1.9,0.6,1.7,12.8,87.07,1.2,1.6,0.0,0.1,0.9,0.0,12.6,SF,18.7,4.6,14.1,19.91,23.2,37.93,,,,,
2014,nhutton,Nick Hutton,13,1.08,0.62,0.46,1.69,2.54,78.57,0.54,0.62,0.0,0.08,1.31,0.0,2.38,IND,14.54,1.38,13.15,13.37,12.46,31.48,,,,,
2014,bpetersen,Brett Petersen,12,1.08,0.25,0.83,1.67,4.08,94.23,1.0,0.17,0.0,0.0,0.75,0.0,0.0,SJ,13.92,0.58,13.33,12.85,11.17,55.97,,,,,
2014,dgillick,Dan Gillick,6,1.67,0.33,1.33,1.67,6.33,88.37,1.17,0.67,0.0,0.0,0.67,0.0,0.0,SF,13.17,5.17,8.0,13.17,16.67,46.0,,,,,
2014,zpurdy,Zack Purdy,3,1.67,0.33,1.33,1.67,0.67,,0.0,0.33,0.0,0.33,0.67,0.0,0.0,SF,24.33,6.33,18.0,15.85,18.33,61.82,,,,,
2014,cvandervo,Chris Vandervoort,14,1.57,1.14,0.43,1.64,10.36,94.77,0.71,0.57,0.0,0.07,0.71,0.0,3.5,CHI,16.0,3.5,12.5,15.25,14.29,42.0,,,,,
2014,mguy,Max Guy,8,1.75,0.0,1.75,1.63,4.0,91.43,0.5,0.25,0.0,0.38,0.5,0.0,0.13,MTL,14.88,4.5,10.38,13.82,12.0,40.63,,,,,
2014,rkubalanz,Ron Kubalanza,13,2.38,1.38,1.0,1.62,22.15,94.74,1.85,0.92,0.0,0.08,0.23,0.0,0.08,CHI,17.23,15.0,2.23,20.07,24.77,47.2,,,,,
2014,dmiesen,Dan Miesen,5,3.2,1.6,1.6,1.6,36.0,95.24,1.6,0.8,0.4,1.2,0.4,0.0,0.0,MIN,19.8,13.2,6.6,21.52,25.4,40.16,,,,,
2014,sstjeanti,Shawn St-Jean Timmins,10,2.2,0.9,1.3,1.6,7.1,88.75,0.6,0.7,0.0,0.1,0.2,0.0,0.2,MTL,16.3,9.8,6.5,15.23,17.9,41.34,,,,,
2014,tkraemer,Taylor Kraemer,5,2.0,0.8,1.2,1.6,10.2,94.44,0.2,0.6,0.0,0.4,0.6,0.0,0.0,CHI,14.4,11.2,3.2,19.96,24.6,39.84,,,,,
2014,aroberts,Aaron Roberts,12,1.0,0.33,0.67,1.58,2.42,90.63,0.25,0.17,0.0,0.08,0.83,0.0,0.0,DC,13.83,1.58,12.25,11.1,10.5,45.24,,,,,
2014,cdegnan,Casey Degnan,12,1.42,0.33,1.08,1.58,2.33,84.85,0.08,0.42,0.0,0.08,0.67,0.0,0.08,CHI,12.08,1.08,11.0,11.38,8.75,42.86,,,,,
2014,bfeldman,Ben Feldman,7,1.86,1.71,0.14,1.57,10.29,91.14,1.71,0.86,0.0,0.29,0.86,0.0,0.43,MIN,18.0,2.86,15.14,16.26,14.71,55.34,,,,,
2014,mcavanaug,Michael Cavanaugh,9,2.67,1.22,1.44,1.56,7.33,81.48,0.56,1.44,0.0,0.0,0.33,0.0,0.0,SEA,13.67,9.11,4.56,13.23,18.78,37.28,,,,,
2014,mharvey,Matt Harvey,9,1.56,0.78,0.78,1.56,3.89,77.78,0.56,1.0,0.11,0.0,1.0,0.0,4.78,VAN,14.56,3.33,11.22,12.96,15.22,33.58,,,,,
2014,sbrown,Spencer Brown,11,2.18,0.55,1.64,1.55,4.91,83.08,0.36,0.73,0.0,0.73,0.82,0.0,0.18,SLC,19.91,5.18,14.73,15.3,18.73,26.21,,,,,
2014,aevangeli,Alex Evangelides,6,2.83,1.33,1.5,1.5,12.33,89.16,1.67,1.17,0.17,0.67,0.5,0.0,0.17,SF,19.17,9.33,9.83,18.51,22.0,40.91,,,,,
2014,ahuels,Alan Huels,10,0.8,0.2,0.6,1.5,3.0,90.91,0.2,0.3,0.0,0.1,1.1,0.0,15.6,CIN,21.8,4.4,17.4,21.03,15.6,27.56,,,,,
2014,jpressimo,Jon Pressimone,14,1.71,0.64,1.07,1.5,3.36,83.93,0.5,0.5,0.07,0.29,0.57,0.0,1.5,DC,14.57,3.14,11.43,11.42,11.57,40.12,,,,,
2014,ljesperse,Luke Jespersen,12,1.17,0.25,0.92,1.5,3.83,90.2,0.58,0.33,0.0,0.17,0.83,0.0,0.0,SEA,18.08,2.33,15.75,19.19,19.92,28.03,,,,,
2014,nbutler,Neal Butler,2,0.5,0.0,0.5,1.5,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,9.5,ROC,16.5,5.0,11.5,11.49,13.5,18.52,,,,,
2014,nwetzel,Nick Wetzel,8,1.5,0.13,1.38,1.5,9.88,90.8,0.63,1.0,0.0,0.13,1.13,0.0,0.75,CIN,19.38,6.25,13.13,18.84,19.25,31.82,,,,,
2014,rartega,Renaldo Artega,12,1.0,0.33,0.67,1.5,5.08,95.31,0.67,0.17,0.0,0.08,0.75,0.0,0.17,VAN,17.17,1.5,15.67,14.07,14.67,43.18,,,,,
2014,tburns,TJ Burns,12,3.08,0.83,2.25,1.5,12.25,85.96,1.25,1.58,0.0,0.92,0.92,0.0,0.17,ROC,24.08,17.58,6.5,26.54,31.83,29.58,,,,,
2014,ksmith1,Kevin Smith,16,3.31,2.63,0.69,1.44,17.88,87.2,1.63,2.44,0.0,0.13,0.69,0.0,2.25,SJ,22.25,9.19,13.06,21.49,25.13,50.25,,,,,
2014,emeccarel,Evan Meccarello,7,0.57,0.14,0.43,1.43,2.43,,0.14,0.0,0.0,0.29,1.14,0.0,0.0,ROC,15.57,3.0,12.57,13.8,11.86,27.71,,,,,
2014,mweber1,Michael Weber,7,3.0,1.71,1.29,1.43,18.57,90.28,1.0,1.14,0.0,0.71,0.29,0.0,0.0,DET,23.0,17.14,5.86,24.77,33.86,25.74,,,,,
2014,staylor,Sam Taylor,14,2.07,0.5,1.57,1.43,9.29,92.2,0.93,0.71,0.14,0.36,0.43,0.0,0.93,NY,17.14,11.93,5.21,17.81,21.93,47.23,,,,,
2014,dmiller1,Dan Miller,12,2.08,1.0,1.08,1.42,11.92,92.86,1.08,0.5,0.0,0.42,0.25,0.0,1.42,MIN,16.67,8.25,8.42,14.63,16.75,51.24,,,,,
2014,emack,Eddie Mack,12,1.75,0.58,1.17,1.42,14.08,94.94,1.08,0.5,0.0,0.33,0.5,0.0,0.0,CIN,17.92,15.08,2.83,17.98,23.92,39.02,,,,,
2014,drooffene,Dustin Rooffener,5,1.6,0.2,1.4,1.4,3.0,,0.6,0.0,0.0,0.4,0.2,0.0,0.0,MIN,13.0,3.2,9.8,9.52,10.0,62.0,,,,,
2014,fbredard,Fred Bredard,5,1.8,0.0,1.8,1.4,0.6,,0.2,0.4,0.0,0.4,0.4,0.0,0.0,MTL,11.8,1.8,10.0,11.48,10.6,45.28,,,,,
2014,fvallee,Francis Vallée,5,1.6,0.2,1.4,1.4,14.4,96.0,1.4,0.4,0.0,0.0,0.2,0.0,0.0,MTL,14.2,6.2,8.0,15.92,14.4,47.22,,,,,
2014,akubinec,Andrew Kubinec,8,1.25,0.63,0.63,1.38,4.63,90.24,0.38,0.5,0.0,0.0,0.63,0.0,0.25,TOR,12.75,2.0,10.75,11.29,11.88,50.53,,,,,
2014,nphelps,Neal Phelps,8,1.63,0.88,0.75,1.38,8.88,92.21,1.13,0.63,0.0,0.5,0.88,0.0,0.0,CHI,17.38,5.5,11.88,20.73,18.38,40.14,,,,,
2014,tchu,Ted Chu,8,1.5,0.75,0.75,1.38,3.25,86.67,0.63,0.5,0.0,0.25,0.63,0.0,0.13,VAN,16.13,2.0,14.13,10.63,13.75,38.18,,,,,
2014,bsawyer,Brett Sawyer,11,0.82,0.0,0.82,1.36,1.73,82.61,0.09,0.36,0.0,0.18,1.09,0.0,0.27,PHI,15.55,1.64,13.91,13.57,10.82,26.05,,,,,
2014,gledonne,Gary LeDonne,11,1.45,0.55,0.91,1.36,4.36,94.12,0.45,0.27,0.0,0.18,0.36,0.0,1.09,CHI,11.36,2.64,8.73,12.05,10.82,43.7,,,,,
2014,jscullion,Jadon Scullion,3,1.33,0.33,1.0,1.33,11.0,84.62,1.67,2.0,0.0,0.0,2.0,0.0,2.0,MAD,15.0,1.33,13.67,15.61,19.67,44.07,,,,,
2014,khorgan,Kevin Horgan,9,1.22,0.33,0.89,1.33,5.44,96.08,1.0,0.22,0.0,0.33,0.67,0.0,0.11,TOR,12.33,6.44,5.89,10.99,14.22,50.78,,,,,
2014,mrybak,Matt Rybak,9,1.33,0.44,0.89,1.33,7.11,92.75,0.33,0.56,0.0,0.11,0.67,0.0,0.11,ROC,18.78,6.33,12.44,18.46,17.0,29.41,,,,,
2014,pwatanabe,Phil Watanabe,9,1.22,0.33,0.89,1.33,2.56,85.19,0.22,0.44,0.0,0.0,0.56,0.0,0.0,TOR,14.89,1.78,13.11,13.87,13.89,52.8,,,,,
2014,rlee,Ryan Lee,12,3.58,3.08,0.5,1.33,42.5,90.91,4.0,2.92,0.08,0.17,0.83,0.0,1.08,VAN,25.83,20.75,5.08,23.02,34.5,48.07,,,,,
2014,shohenste,Shane Hohenstein,3,0.67,0.0,0.67,1.33,2.0,,0.33,0.33,0.0,0.0,1.0,0.0,0.0,MIN,14.0,3.67,10.33,15.09,14.0,33.33,,,,,
2014,ndare,Nick Dare,13,2.15,1.69,0.46,1.31,36.08,95.52,1.77,1.31,0.0,0.0,0.46,0.0,0.15,SEA,18.31,16.85,1.46,20.08,28.38,37.13,,,,,
2014,jmozloom,Joe Mozloom,10,1.3,0.7,0.6,1.3,6.0,92.31,0.8,0.5,0.0,0.2,0.7,0.0,0.0,CIN,20.1,4.3,15.8,19.49,16.5,29.09,,,,,
2014,jnorris,Josh Norris,10,2.2,1.7,0.5,1.3,32.1,95.54,1.7,1.0,0.1,0.1,0.2,0.0,0.0,DC,20.4,18.5,1.9,20.42,27.7,46.57,,,,,
2014,bnelson,Ben Nelson,7,2.0,0.71,1.29,1.29,11.14,89.66,0.86,1.0,0.0,0.29,0.57,0.0,0.0,MAD,12.86,5.29,7.57,14.04,16.29,49.12,,,,,
2014,mpetersen,Michael Petersen,14,1.86,1.43,0.43,1.29,10.36,88.41,0.79,1.07,0.0,0.21,0.71,0.0,6.86,MIN,17.57,6.0,11.57,16.93,16.14,44.25,,,,,
2014,valanguil,Von Alanguilan,14,0.93,0.29,0.64,1.29,3.64,96.23,0.5,0.07,0.0,0.29,0.71,0.0,0.07,CHI,12.36,1.14,11.21,13.0,11.21,37.58,,,,,
2014,jwilson,Joshua Wilson,11,1.27,1.0,0.27,1.27,8.55,89.52,1.09,0.82,0.0,0.18,1.0,0.0,0.0,MAD,14.27,2.0,12.27,16.27,14.91,45.12,,,,,
2014,nvanasse,Nicolas Vanasse,11,2.09,1.18,0.91,1.27,10.09,91.74,0.91,0.82,0.0,0.27,0.27,0.0,0.18,MTL,14.82,11.0,3.82,13.9,18.18,42.0,,,,,
2014,eblanchar,Eric Blanchard,8,1.0,0.13,0.88,1.25,2.0,,0.5,0.0,0.0,0.0,0.25,0.0,0.0,TOR,10.63,1.25,9.38,9.56,9.38,50.67,,,,,
2014,gaponte,Gyorgy Aponte,8,1.38,0.13,1.25,1.25,3.38,69.23,0.63,1.38,0.0,0.0,1.25,0.0,1.38,VAN,18.0,1.63,16.38,14.2,14.0,38.39,,,,,
2014,mbordelea,Mathieu Bordeleau,12,1.33,0.42,0.92,1.25,8.92,89.92,1.0,1.0,0.0,0.25,1.17,0.0,0.17,MTL,19.17,10.75,8.42,19.59,21.42,39.69,,,,,
2014,nwhite,Nathan White,12,1.42,1.17,0.25,1.25,9.83,92.91,1.17,0.58,0.17,0.0,0.42,0.08,5.17,SJ,19.33,2.5,16.83,17.89,15.17,49.45,,,,,
2014,fmogollon,Francisco Mogollon,13,2.23,1.31,0.92,1.23,6.15,80.81,1.08,1.38,0.08,0.38,0.77,0.0,0.54,VAN,18.23,3.77,14.46,16.45,18.46,37.5,,,,,
2014,pbender,Peter Bender,13,3.62,1.62,2.0,1.23,17.62,88.42,1.15,2.15,0.0,0.54,0.31,0.0,0.15,SEA,19.85,17.38,2.46,20.77,29.15,37.47,,,,,
2014,athorne,Alex Thorne,9,4.11,3.11,1.0,1.22,33.11,90.85,3.33,2.67,0.11,0.33,0.11,0.0,0.0,DC,21.0,19.67,1.33,21.53,27.67,47.39,,,,,
2014,pniles,Pat Niles,9,2.11,0.67,1.44,1.22,9.22,84.69,0.89,1.11,0.0,0.22,0.44,0.0,0.22,MIN,16.67,11.0,5.67,14.42,17.11,49.35,,,,,
2014,unknown25,Will W,9,2.44,1.33,1.11,1.22,17.89,90.45,1.44,1.67,0.0,0.11,0.56,0.0,0.22,SEA,14.22,12.33,1.89,15.05,22.0,35.86,,,,,
2014,edion,Eric Dion,14,2.79,2.36,0.43,1.21,32.43,93.61,1.79,1.57,0.0,0.07,0.07,0.0,0.0,MTL,19.14,17.0,2.14,19.13,25.64,39.28,,,,,
2014,jkula,Jeff Kula,14,2.07,1.29,0.79,1.21,28.79,94.6,2.14,1.29,0.0,0.21,0.64,0.0,0.0,CIN,23.07,21.64,1.43,23.37,33.07,39.74,,,,,
2014,tkominos,Tim Kominos,14,0.93,0.21,0.71,1.21,2.07,87.88,0.14,0.21,0.0,0.29,0.79,0.0,0.07,ROC,16.43,4.0,12.43,14.73,14.14,21.72,,,,,
2014,bblatz,Ben Blatz,10,1.4,0.5,0.9,1.2,3.6,85.71,0.3,0.6,0.0,0.0,0.4,0.0,0.0,CIN,14.8,2.8,12.0,13.54,12.6,26.19,,,,,
2014,bhouser,Brad Houser,10,1.5,0.7,0.8,1.2,3.8,90.48,0.2,0.3,0.1,0.5,0.5,0.0,0.0,SEA,16.6,4.8,11.8,15.71,17.4,31.61,,,,,
2014,estamant,Eric St-Amant,10,1.9,1.3,0.6,1.2,9.5,88.79,0.6,0.7,0.0,0.4,0.4,0.0,0.0,MTL,17.2,12.4,4.8,17.28,21.0,34.76,,,,,
2014,rward,Ross Ward,10,0.6,0.3,0.3,1.2,2.5,100.0,0.4,0.0,0.0,0.0,0.6,0.0,0.0,NY,8.6,0.8,7.8,8.99,8.6,29.07,,,,,
2014,rszeto,Ricky Szeto,11,1.45,0.18,1.27,1.18,2.64,90.63,0.18,0.27,0.0,0.36,0.36,0.0,0.0,TOR,12.36,0.91,11.45,11.7,11.55,49.61,,,,,
2014,srosso,Stephen Rosso,11,1.09,0.55,0.55,1.18,7.73,90.43,0.27,0.82,0.0,0.18,1.09,0.0,0.55,PHI,15.91,2.91,13.0,16.69,14.82,27.61,,,,,
2014,ejanin,Eli Janin,12,3.75,3.0,0.75,1.17,30.25,88.54,2.5,3.33,0.0,0.08,0.83,0.0,2.58,SF,22.67,15.83,6.83,23.01,30.67,47.01,,,,,
2014,smance,Stephane Mance,6,2.5,1.0,1.5,1.17,10.5,86.3,1.17,1.17,0.0,0.67,0.5,0.0,0.0,CHI,12.33,1.83,10.5,16.55,19.0,34.21,,,,,
2014,adrlicawa,Alex Drlica-Wagner,13,0.92,0.23,0.69,1.15,3.92,92.73,0.08,0.31,0.0,0.0,0.54,0.0,0.08,CHI,12.23,3.77,8.46,11.84,12.54,40.49,,,,,
2014,cstartzel,Casey Startzell,13,2.46,0.85,1.62,1.15,41.0,95.69,1.92,1.62,0.0,0.08,0.38,0.0,0.0,PHI,23.46,20.54,2.92,24.11,31.77,38.01,,,,,
2014,cbariteau,Charles Bariteau,14,0.93,0.57,0.36,1.14,5.21,94.81,0.64,0.29,0.0,0.07,0.57,0.0,0.0,MTL,14.5,2.36,12.14,15.27,12.64,44.07,,,,,
2014,mreeves,Mike Reeves,7,1.29,0.29,1.0,1.14,5.0,85.37,0.57,0.71,0.0,0.14,0.71,0.0,0.57,PHI,13.29,5.43,7.86,13.74,14.14,27.27,,,,,
2014,tknight,Travis Knight,7,1.71,0.0,1.71,1.14,6.57,90.2,0.57,0.43,0.0,0.57,0.43,0.0,0.0,CIN,14.43,13.29,1.14,13.26,20.71,40.69,,,,,
2014,dhunt,Danny Hunt,9,1.33,1.0,0.33,1.11,16.11,96.03,1.11,0.33,0.11,0.33,0.44,0.0,0.33,MIN,15.0,10.67,4.33,12.85,16.89,55.92,,,,,
2014,gwakeman,Greg Wakeman,10,3.0,2.4,0.6,1.1,41.6,90.63,1.9,2.9,0.0,0.2,1.2,0.0,0.0,ROC,24.1,22.1,2.0,26.91,36.6,32.24,,,,,
2014,iconley,Isaac Conley,10,4.1,2.6,1.5,1.1,23.6,81.66,2.2,4.0,0.0,0.3,1.3,0.0,0.6,SLC,27.2,20.3,6.9,24.48,35.7,31.65,,,,,
2014,odrouin,Olivier Drouin,10,1.1,0.3,0.8,1.1,3.0,93.75,0.5,0.2,0.0,0.2,0.4,0.0,0.0,MTL,14.0,7.4,6.6,12.5,14.6,47.26,,,,,
2014,ayearwood,Adrian Yearwood,11,1.91,1.18,0.73,1.09,22.91,94.38,2.27,1.18,0.0,0.09,0.45,0.0,0.0,TOR,17.64,12.36,5.27,17.1,23.0,51.78,,,,,
2014,bsever,Ben Sever,11,3.91,2.36,1.55,1.09,24.36,87.3,1.91,3.18,0.0,0.09,0.45,0.0,0.0,CIN,22.09,19.91,2.18,23.81,30.91,37.35,,,,,
2014,lyoung,Lucas Young,11,1.64,0.91,0.73,1.09,9.91,90.83,0.91,0.64,0.0,0.27,0.36,0.0,0.18,SF,18.45,8.91,9.55,16.83,22.0,52.48,,,,,
2014,shoy,Samson Hoy,11,1.27,0.82,0.45,1.09,5.55,83.56,0.73,0.64,0.0,0.18,0.64,0.0,0.45,VAN,13.09,1.73,11.36,12.12,13.36,36.05,,,,,
2014,jwiley,Jordan Wiley,14,2.79,1.29,1.5,1.07,15.07,90.56,0.93,1.5,0.0,0.36,0.14,0.0,0.0,PHI,22.29,18.71,3.57,24.3,30.36,35.76,,,,,
2014,mlemar,Matt LeMar,16,1.44,0.88,0.56,1.06,6.38,86.44,0.5,0.75,0.06,0.06,0.44,0.0,0.88,NY,15.81,1.13,14.69,17.29,14.88,42.86,,,,,
2014,adavis,Aubrey Davis,1,1.0,1.0,0.0,1.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SJ,9.0,0.0,9.0,7.83,7.0,,,,,,
2014,araty,Adam Raty,13,1.85,0.85,1.0,1.0,10.31,87.01,0.85,1.31,0.08,0.23,0.69,0.0,1.0,SF,17.0,5.77,11.23,18.28,19.92,33.2,,,,,
2014,dgreeley,Daniel Greeley,9,0.67,0.44,0.22,1.0,2.56,100.0,0.33,0.0,0.0,0.22,0.56,0.0,0.22,SEA,10.22,1.11,9.11,9.97,9.33,39.29,,,,,
2014,dyan,Derek Yan,2,0.5,0.0,0.5,1.0,4.5,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,NY,5.0,0.0,5.0,4.69,4.5,,,,,,
2014,ebemis,Eliot Bemis,7,1.14,0.14,1.0,1.0,3.86,90.0,0.29,0.43,0.0,0.14,0.43,0.0,0.0,NY,7.43,3.57,3.86,8.3,8.57,35.0,,,,,
2014,fhezera,Francisco Hezera,6,0.67,0.0,0.67,1.0,3.33,86.96,0.67,0.5,0.0,0.33,1.17,0.0,0.0,DC,19.5,3.0,16.5,15.75,16.0,48.96,,,,,
2014,gsing,Gavin Sing,10,1.2,0.1,1.1,1.0,2.0,83.33,0.1,0.4,0.0,0.2,0.4,0.0,0.0,SEA,8.9,2.7,6.2,9.6,11.0,34.55,,,,,
2014,idavis,Isaac Davis,1,2.0,0.0,2.0,1.0,3.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,SEA,9.0,3.0,6.0,7.65,13.0,,,,,,
2014,jmaldonad,Jose Maldonado,10,1.4,0.4,1.0,1.0,3.2,78.05,0.6,0.9,0.0,0.1,0.6,0.0,0.0,DC,16.4,1.2,15.2,12.53,10.2,50.0,,,,,
2014,lbradford,Liam Bradford,13,1.08,0.23,0.85,1.0,4.38,85.07,0.77,0.62,0.0,0.08,0.62,0.0,0.0,TOR,12.77,4.46,8.31,12.13,13.62,50.28,,,,,
2014,mauletta,Matt Auletta,8,1.63,0.88,0.75,1.0,22.5,93.26,2.13,1.25,0.25,0.13,0.75,0.0,3.63,NY,21.75,9.38,12.38,22.64,24.25,43.81,,,,,
2014,mjones,Michael Jones,14,1.93,1.57,0.36,1.0,29.0,92.27,2.36,2.0,0.0,0.07,1.14,0.0,0.36,TOR,21.64,5.64,16.0,21.3,23.0,47.2,,,,,
2014,mlin,Mark Lin,1,1.0,0.0,1.0,1.0,4.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,DC,10.0,3.0,7.0,5.85,11.0,,,,,,
2014,msteiner,Mitchell Steiner,2,0.5,0.5,0.0,1.0,4.0,,0.0,0.0,0.0,0.5,1.0,0.0,0.0,ROC,9.0,3.5,5.5,7.95,9.0,,,,,,
2014,nbosscher,Nate Bosscher,7,0.86,0.57,0.29,1.0,4.0,87.5,0.43,0.57,0.0,0.0,0.71,0.0,11.57,SJ,16.57,0.57,16.0,15.73,11.43,47.5,,,,,
2014,nbrochu,Nicolas Brochu,10,1.3,0.5,0.8,1.0,8.3,89.25,0.8,0.9,0.0,0.0,0.6,0.0,6.3,MTL,15.4,5.7,9.7,13.94,16.1,39.75,,,,,
2014,nraisch,Nick Raisch,4,2.25,1.5,0.75,1.0,15.25,92.42,1.0,1.25,0.0,0.0,0.0,0.0,1.25,SJ,20.0,13.25,6.75,18.26,23.75,54.74,,,,,
2014,pcarleton,Peter Carleton,14,1.93,1.14,0.79,1.0,8.36,85.4,0.93,1.21,0.0,0.36,0.64,0.0,2.36,IND,21.57,5.64,15.93,20.67,20.79,36.43,,,,,
2014,rsmith1,Rob Smith,1,3.0,1.0,2.0,1.0,11.0,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,ROC,28.0,26.0,2.0,29.88,45.0,24.44,,,,,
